timestamp,edge_id,source_type,traffic_level,speed
2026-02-03T20:09:33.209313,16_rev,bot,0.271,43.8
2026-02-03T20:09:33.209313,18,bot,0.212,47.3
2026-02-03T20:09:33.209313,18_rev,bot,0.136,51.8
2026-02-03T20:09:33.209313,19,bot,0.266,44.0
2026-02-03T20:09:33.209313,19_rev,bot,0.603,23.8
2026-02-03T20:09:33.209313,20,bot,0.063,56.2
2026-02-03T20:09:33.209313,20_rev,bot,0.563,26.2
2026-02-03T20:09:33.209313,22,bot,0.429,22.9
2026-02-03T20:09:33.209313,22_rev,bot,0.702,11.9
2026-02-03T20:09:33.209313,23,bot,0.024,39.1
2026-02-03T20:09:33.209313,23_rev,bot,0.069,37.2
2026-02-03T20:09:33.209313,24_rev,bot,0.783,8.7
2026-02-03T20:09:33.209313,25_rev,bot,0.68,12.8
2026-02-03T20:09:33.209313,26,bot,0.225,46.5
2026-02-03T20:09:33.209313,26_rev,bot,0.038,57.7
2026-02-03T20:09:33.209313,28,bot,0.432,22.7
2026-02-03T20:09:33.209313,28_rev,bot,0.688,12.5
2026-02-03T20:09:33.209313,29,bot,0.544,18.3
2026-02-03T20:09:33.209313,29_rev,bot,0.57,17.2
2026-02-03T20:09:33.209313,30,bot,0.094,54.4
2026-02-03T20:09:33.209313,30_rev,bot,0.622,22.7
2026-02-03T20:09:33.209313,31_rev,bot,0.538,18.5
2026-02-03T20:09:33.209313,34,bot,0.63,22.2
2026-02-03T20:09:33.209313,34_rev,bot,0.689,18.7
2026-02-03T20:09:33.209313,35,bot,0.712,11.5
2026-02-03T20:09:33.209313,35_rev,bot,0.457,21.7
2026-02-03T20:09:33.209313,36,bot,0.143,51.4
2026-02-03T20:09:33.209313,36_rev,bot,0.101,54.0
2026-02-03T20:09:33.209313,37,bot,0.56,26.4
2026-02-03T20:09:33.209313,37_rev,bot,0.261,44.3
2026-02-03T20:09:33.209313,38,bot,0.718,16.9
2026-02-03T20:09:33.209313,38_rev,bot,0.371,37.7
2026-02-03T20:09:33.209313,40,bot,0.083,55.0
2026-02-03T20:09:33.209313,40_rev,bot,0.105,53.7
2026-02-03T20:09:33.209313,41,bot,0.563,26.2
2026-02-03T20:09:33.209313,41_rev,bot,0.396,36.2
2026-02-03T20:09:33.209313,42,bot,0.775,13.5
2026-02-03T20:09:33.209313,42_rev,bot,0.148,51.1
2026-02-03T20:09:33.209313,43,bot,0.761,9.6
2026-02-03T20:09:33.209313,44,bot,0.102,35.9
2026-02-03T20:09:33.209313,44_rev,bot,0.189,32.4
2026-02-03T20:09:33.209313,46_rev,bot,0.121,35.2
2026-02-03T20:09:33.209313,48,bot,0.476,31.4
2026-02-03T20:09:33.209313,48_rev,bot,0.176,49.4
2026-02-03T20:09:33.209313,49_rev,bot,0.724,11.1
2026-02-03T20:09:33.209313,50,bot,0.698,12.1
2026-02-03T20:09:33.209313,50_rev,bot,0.159,33.6
2026-02-03T20:09:33.209313,52,bot,0.023,58.6
2026-02-03T20:09:33.209313,52_rev,bot,0.295,42.3
2026-02-03T20:09:33.209313,53,bot,0.368,25.3
2026-02-03T20:09:33.209313,53_rev,bot,0.334,26.6
2026-02-03T20:09:33.209313,54,bot,0.629,14.8
2026-02-03T20:09:33.209313,54_rev,bot,0.157,33.7
2026-02-03T20:09:33.209313,55_rev,bot,0.665,13.4
2026-02-03T20:09:33.209313,56_rev,bot,0.693,12.3
2026-02-03T20:09:33.209313,59_rev,bot,0.038,38.5
2026-02-03T20:09:33.209313,60,bot,0.672,13.1
2026-02-03T20:09:33.209313,3,user,0.266,30.9
2026-02-03T20:09:33.209313,28_rev,user,0.012,39.7
2026-02-03T20:09:33.209313,44_rev,user,0.313,26.9
2026-02-03T20:09:33.209313,16,user,0.491,28.5
2026-02-03T20:09:33.209313,35,user,0.657,15.0
2026-02-03T20:09:33.209313,30,user,0.437,36.6
2026-02-03T20:09:33.209313,55_rev,user,0.528,17.0
2026-02-03T20:09:33.209313,23,user,0.182,30.8
2026-02-03T20:09:33.209313,16,user,0.692,20.2
2026-02-03T20:09:33.209313,10,user,0.344,24.7
2026-02-03T20:09:33.209313,13,user,0.572,15.9
2026-02-03T20:09:33.209313,22,user,0.668,12.1
2026-02-03T20:09:33.209313,8,user,0.184,49.4
2026-02-03T20:09:33.209313,44_rev,user,0.094,38.4
2026-02-03T20:09:33.209313,35_rev,user,0.394,24.4
2026-02-03T20:09:43.213422,1_rev,bot,0.219,31.2
2026-02-03T20:09:43.213422,2_rev,bot,0.535,18.6
2026-02-03T20:09:43.213422,3,bot,0.798,8.1
2026-02-03T20:09:43.213422,3_rev,bot,0.261,29.6
2026-02-03T20:09:43.213422,4,bot,0.023,58.6
2026-02-03T20:09:43.213422,4_rev,bot,0.308,41.5
2026-02-03T20:09:43.213422,5,bot,0.663,13.5
2026-02-03T20:09:43.213422,5_rev,bot,0.722,11.1
2026-02-03T20:09:43.213422,6,bot,0.194,32.2
2026-02-03T20:09:43.213422,6_rev,bot,0.283,28.7
2026-02-03T20:09:43.213422,7,bot,0.268,29.3
2026-02-03T20:09:43.213422,8,bot,0.717,17.0
2026-02-03T20:09:43.213422,8_rev,bot,0.017,59.0
2026-02-03T20:09:43.213422,10,bot,0.117,35.3
2026-02-03T20:09:43.213422,11,bot,0.363,25.5
2026-02-03T20:09:43.213422,12,bot,0.574,25.6
2026-02-03T20:09:43.213422,12_rev,bot,0.762,14.3
2026-02-03T20:09:43.213422,14,bot,0.248,45.1
2026-02-03T20:09:43.213422,14_rev,bot,0.497,30.2
2026-02-03T20:09:43.213422,15,bot,0.255,44.7
2026-02-03T20:09:43.213422,15_rev,bot,0.458,32.5
2026-02-03T20:09:43.213422,16,bot,0.723,16.6
2026-02-03T20:09:43.213422,16_rev,bot,0.449,33.1
2026-02-03T20:09:43.213422,18,bot,0.116,53.0
2026-02-03T20:09:43.213422,18_rev,bot,0.281,43.1
2026-02-03T20:09:43.213422,19,bot,0.429,34.3
2026-02-03T20:09:43.213422,19_rev,bot,0.252,44.9
2026-02-03T20:09:43.213422,20,bot,0.062,56.3
2026-02-03T20:09:43.213422,20_rev,bot,0.017,59.0
2026-02-03T20:09:43.213422,21_rev,bot,0.029,38.8
2026-02-03T20:09:43.213422,22,bot,0.703,11.9
2026-02-03T20:09:43.213422,23,bot,0.263,29.5
2026-02-03T20:09:43.213422,23_rev,bot,0.644,14.2
2026-02-03T20:09:43.213422,24_rev,bot,0.527,18.9
2026-02-03T20:09:43.213422,25,bot,0.666,13.4
2026-02-03T20:09:43.213422,25_rev,bot,0.284,28.6
2026-02-03T20:09:43.213422,26,bot,0.068,55.9
2026-02-03T20:09:43.213422,26_rev,bot,0.651,21.0
2026-02-03T20:09:43.213422,27,bot,0.279,28.9
2026-02-03T20:09:43.213422,27_rev,bot,0.399,24.0
2026-02-03T20:09:43.213422,29,bot,0.081,36.8
2026-02-03T20:09:43.213422,30,bot,0.104,53.8
2026-02-03T20:09:43.213422,30_rev,bot,0.367,38.0
2026-02-03T20:09:43.213422,31,bot,0.637,14.5
2026-02-03T20:09:43.213422,32,bot,0.206,31.8
2026-02-03T20:09:43.213422,33,bot,0.056,37.8
2026-02-03T20:09:43.213422,33_rev,bot,0.268,29.3
2026-02-03T20:09:43.213422,34,bot,0.493,30.4
2026-02-03T20:09:43.213422,34_rev,bot,0.446,33.3
2026-02-03T20:09:43.213422,35_rev,bot,0.454,21.9
2026-02-03T20:09:43.213422,36,bot,0.431,34.1
2026-02-03T20:09:43.213422,36_rev,bot,0.754,14.7
2026-02-03T20:09:43.213422,37,bot,0.406,35.6
2026-02-03T20:09:43.213422,37_rev,bot,0.042,57.5
2026-02-03T20:09:43.213422,38,bot,0.324,40.6
2026-02-03T20:09:43.213422,38_rev,bot,0.104,53.8
2026-02-03T20:09:43.213422,40,bot,0.712,17.3
2026-02-03T20:09:43.213422,40_rev,bot,0.29,42.6
2026-02-03T20:09:43.213422,41,bot,0.594,24.4
2026-02-03T20:09:43.213422,41_rev,bot,0.041,57.5
2026-02-03T20:09:43.213422,42,bot,0.108,53.5
2026-02-03T20:09:43.213422,42_rev,bot,0.099,54.1
2026-02-03T20:09:43.213422,43,bot,0.106,35.8
2026-02-03T20:09:43.213422,43_rev,bot,0.687,12.5
2026-02-03T20:09:43.213422,44,bot,0.332,26.7
2026-02-03T20:09:43.213422,44_rev,bot,0.221,31.2
2026-02-03T20:09:43.213422,45_rev,bot,0.729,10.8
2026-02-03T20:09:43.213422,47,bot,0.222,31.1
2026-02-03T20:09:43.213422,48,bot,0.524,28.6
2026-02-03T20:09:43.213422,48_rev,bot,0.492,30.5
2026-02-03T20:09:43.213422,49,bot,0.734,10.6
2026-02-03T20:09:43.213422,50,bot,0.335,26.6
2026-02-03T20:09:43.213422,50_rev,bot,0.499,20.0
2026-02-03T20:09:43.213422,52,bot,0.002,59.9
2026-02-03T20:09:43.213422,52_rev,bot,0.691,18.6
2026-02-03T20:09:43.213422,53,bot,0.769,9.2
2026-02-03T20:09:43.213422,53_rev,bot,0.614,15.5
2026-02-03T20:09:43.213422,55,bot,0.455,21.8
2026-02-03T20:09:43.213422,55_rev,bot,0.305,27.8
2026-02-03T20:09:43.213422,57,bot,0.95,2.0
2026-02-03T20:09:43.213422,57_rev,bot,0.638,14.5
2026-02-03T20:09:43.213422,58_rev,bot,0.235,30.6
2026-02-03T20:09:43.213422,59,bot,0.004,39.8
2026-02-03T20:09:43.213422,59_rev,bot,0.439,22.4
2026-02-03T20:09:43.213422,60_rev,bot,0.048,38.1
2026-02-03T20:09:43.213422,40_rev,user,0.38,34.9
2026-02-03T20:09:43.213422,31_rev,user,0.249,29.9
2026-02-03T20:09:43.213422,48,user,0.225,44.8
2026-02-03T20:09:43.213422,39_rev,user,0.473,20.8
2026-02-03T20:09:43.213422,27_rev,user,0.377,24.8
2026-02-03T20:09:43.213422,23,user,0.617,13.9
2026-02-03T20:09:43.213422,30_rev,user,0.65,21.8
2026-02-03T20:09:43.213422,57_rev,user,0.026,42.4
2026-02-03T20:09:43.213422,23_rev,user,0.105,38.0
2026-02-03T20:09:43.213422,21_rev,user,0.29,29.9
2026-02-03T20:09:43.213422,53_rev,user,0.345,27.1
2026-02-03T20:09:43.213422,57_rev,user,0.57,18.3
2026-02-03T20:09:43.213422,38_rev,user,0.515,29.6
2026-02-03T20:09:43.213422,30,user,0.417,37.2
2026-02-03T20:09:43.213422,22_rev,user,0.552,19.6
2026-02-03T20:09:53.216500,3_rev,bot,0.232,30.7
2026-02-03T20:09:53.216500,4,bot,0.318,40.9
2026-02-03T20:09:53.216500,4_rev,bot,0.695,18.3
2026-02-03T20:09:53.216500,5,bot,0.04,38.4
2026-02-03T20:09:53.216500,6,bot,0.239,30.5
2026-02-03T20:09:53.216500,6_rev,bot,0.015,39.4
2026-02-03T20:09:53.216500,7,bot,0.049,38.0
2026-02-03T20:09:53.216500,8,bot,0.7,18.0
2026-02-03T20:09:53.216500,8_rev,bot,0.08,55.2
2026-02-03T20:09:53.216500,9_rev,bot,0.289,28.4
2026-02-03T20:09:53.216500,10,bot,0.769,9.2
2026-02-03T20:09:53.216500,11,bot,0.212,31.5
2026-02-03T20:09:53.216500,11_rev,bot,0.704,11.9
2026-02-03T20:09:53.216500,12,bot,0.449,33.1
2026-02-03T20:09:53.216500,12_rev,bot,0.592,24.5
2026-02-03T20:09:53.216500,14,bot,0.513,29.2
2026-02-03T20:09:53.216500,14_rev,bot,0.744,15.4
2026-02-03T20:09:53.216500,15,bot,0.07,55.8
2026-02-03T20:09:53.216500,15_rev,bot,0.348,39.1
2026-02-03T20:09:53.216500,16,bot,0.3,42.0
2026-02-03T20:09:53.216500,16_rev,bot,0.496,30.2
2026-02-03T20:09:53.216500,17,bot,0.724,11.0
2026-02-03T20:09:53.216500,18,bot,0.273,43.6
2026-02-03T20:09:53.216500,18_rev,bot,0.787,12.8
2026-02-03T20:09:53.216500,19,bot,0.431,34.1
2026-02-03T20:09:53.216500,19_rev,bot,0.111,53.3
2026-02-03T20:09:53.216500,20,bot,0.744,15.4
2026-02-03T20:09:53.216500,20_rev,bot,0.663,20.2
2026-02-03T20:09:53.216500,22,bot,0.217,31.3
2026-02-03T20:09:53.216500,23_rev,bot,0.663,13.5
2026-02-03T20:09:53.216500,25,bot,0.197,32.1
2026-02-03T20:09:53.216500,25_rev,bot,0.518,19.3
2026-02-03T20:09:53.216500,26,bot,0.132,52.1
2026-02-03T20:09:53.216500,26_rev,bot,0.785,12.9
2026-02-03T20:09:53.216500,28,bot,0.079,36.8
2026-02-03T20:09:53.216500,29_rev,bot,0.135,34.6
2026-02-03T20:09:53.216500,30,bot,0.377,37.4
2026-02-03T20:09:53.216500,30_rev,bot,0.783,13.0
2026-02-03T20:09:53.216500,31,bot,0.133,34.7
2026-02-03T20:09:53.216500,32,bot,0.088,36.5
2026-02-03T20:09:53.216500,33,bot,0.341,26.3
2026-02-03T20:09:53.216500,33_rev,bot,0.171,33.2
2026-02-03T20:09:53.216500,34,bot,0.664,20.2
2026-02-03T20:09:53.216500,34_rev,bot,0.37,37.8
2026-02-03T20:09:53.216500,35,bot,0.505,19.8
2026-02-03T20:09:53.216500,36,bot,0.137,51.8
2026-02-03T20:09:53.216500,36_rev,bot,0.031,58.2
2026-02-03T20:09:53.216500,37,bot,0.064,56.1
2026-02-03T20:09:53.216500,37_rev,bot,0.418,34.9
2026-02-03T20:09:53.216500,38,bot,0.768,13.9
2026-02-03T20:09:53.216500,38_rev,bot,0.05,57.0
2026-02-03T20:09:53.216500,39,bot,0.548,18.1
2026-02-03T20:09:53.216500,40,bot,0.272,43.7
2026-02-03T20:09:53.216500,40_rev,bot,0.417,35.0
2026-02-03T20:09:53.216500,41,bot,0.097,54.2
2026-02-03T20:09:53.216500,41_rev,bot,0.499,30.1
2026-02-03T20:09:53.216500,42,bot,0.38,37.2
2026-02-03T20:09:53.216500,42_rev,bot,0.467,32.0
2026-02-03T20:09:53.216500,43,bot,0.031,38.8
2026-02-03T20:09:53.216500,43_rev,bot,0.632,14.7
2026-02-03T20:09:53.216500,44,bot,0.611,15.5
2026-02-03T20:09:53.216500,45,bot,0.02,39.2
2026-02-03T20:09:53.216500,47_rev,bot,0.064,37.4
2026-02-03T20:09:53.216500,48,bot,0.315,41.1
2026-02-03T20:09:53.216500,48_rev,bot,0.658,20.5
2026-02-03T20:09:53.216500,49,bot,0.543,18.3
2026-02-03T20:09:53.216500,49_rev,bot,0.666,13.4
2026-02-03T20:09:53.216500,51,bot,0.444,22.2
2026-02-03T20:09:53.216500,51_rev,bot,0.027,38.9
2026-02-03T20:09:53.216500,52,bot,0.173,49.6
2026-02-03T20:09:53.216500,52_rev,bot,0.315,41.1
2026-02-03T20:09:53.216500,53,bot,0.256,29.8
2026-02-03T20:09:53.216500,53_rev,bot,0.129,34.8
2026-02-03T20:09:53.216500,54_rev,bot,0.324,27.0
2026-02-03T20:09:53.216500,55,bot,0.772,9.1
2026-02-03T20:09:53.216500,55_rev,bot,0.492,20.3
2026-02-03T20:09:53.216500,56_rev,bot,0.5,20.0
2026-02-03T20:09:53.216500,58,bot,0.685,12.6
2026-02-03T20:09:53.216500,34,user,0.103,58.8
2026-02-03T20:09:53.216500,2,user,0.35,25.9
2026-02-03T20:09:53.216500,51_rev,user,0.121,34.6
2026-02-03T20:09:53.216500,17_rev,user,0.126,34.6
2026-02-03T20:09:53.216500,13,user,0.362,23.1
2026-02-03T20:09:53.216500,27,user,0.187,30.5
2026-02-03T20:09:53.216500,31,user,0.144,31.9
2026-02-03T20:09:53.216500,41,user,0.409,34.2
2026-02-03T20:09:53.216500,41,user,0.284,44.1
2026-02-03T20:09:53.216500,41,user,0.161,53.3
2026-02-03T20:09:53.216500,6,user,0.051,35.3
2026-02-03T20:09:53.216500,2,user,0.285,25.9
2026-02-03T20:09:53.216500,29_rev,user,0.588,15.5
2026-02-03T20:09:53.216500,35,user,0.465,19.6
2026-02-03T20:09:53.216500,10_rev,user,0.366,27.1
2026-02-03T20:10:03.229242,1,bot,0.019,39.2
2026-02-03T20:10:03.229242,1_rev,bot,0.127,34.9
2026-02-03T20:10:03.229242,3,bot,0.353,25.9
2026-02-03T20:10:03.229242,3_rev,bot,0.718,11.3
2026-02-03T20:10:03.229242,4,bot,0.653,20.8
2026-02-03T20:10:03.229242,4_rev,bot,0.476,31.4
2026-02-03T20:10:03.229242,6,bot,0.5,20.0
2026-02-03T20:10:03.229242,6_rev,bot,0.548,18.1
2026-02-03T20:10:03.229242,8,bot,0.083,55.0
2026-02-03T20:10:03.229242,8_rev,bot,0.743,15.4
2026-02-03T20:10:03.229242,9_rev,bot,0.451,22.0
2026-02-03T20:10:03.229242,10,bot,0.509,19.7
2026-02-03T20:10:03.229242,11,bot,0.165,33.4
2026-02-03T20:10:03.229242,12,bot,0.79,12.6
2026-02-03T20:10:03.229242,12_rev,bot,0.068,55.9
2026-02-03T20:10:03.229242,13,bot,0.53,18.8
2026-02-03T20:10:03.229242,13_rev,bot,0.114,35.4
2026-02-03T20:10:03.229242,14,bot,0.441,33.5
2026-02-03T20:10:03.229242,14_rev,bot,0.276,43.4
2026-02-03T20:10:03.229242,15,bot,0.355,38.7
2026-02-03T20:10:03.229242,15_rev,bot,0.765,14.1
2026-02-03T20:10:03.229242,16,bot,0.448,33.1
2026-02-03T20:10:03.229242,16_rev,bot,0.277,43.4
2026-02-03T20:10:03.229242,18,bot,0.647,21.2
2026-02-03T20:10:03.229242,18_rev,bot,0.457,32.6
2026-02-03T20:10:03.229242,19,bot,0.135,51.9
2026-02-03T20:10:03.229242,19_rev,bot,0.615,23.1
2026-02-03T20:10:03.229242,20,bot,0.127,52.4
2026-02-03T20:10:03.229242,20_rev,bot,0.278,43.3
2026-02-03T20:10:03.229242,21,bot,0.419,23.2
2026-02-03T20:10:03.229242,21_rev,bot,0.098,36.1
2026-02-03T20:10:03.229242,22,bot,0.088,36.5
2026-02-03T20:10:03.229242,22_rev,bot,0.514,19.4
2026-02-03T20:10:03.229242,23,bot,0.442,22.3
2026-02-03T20:10:03.229242,24,bot,0.565,17.4
2026-02-03T20:10:03.229242,24_rev,bot,0.753,9.9
2026-02-03T20:10:03.229242,25,bot,0.739,10.5
2026-02-03T20:10:03.229242,26,bot,0.557,26.6
2026-02-03T20:10:03.229242,26_rev,bot,0.314,41.2
2026-02-03T20:10:03.229242,27,bot,0.473,21.1
2026-02-03T20:10:03.229242,27_rev,bot,0.452,21.9
2026-02-03T20:10:03.229242,30,bot,0.441,33.6
2026-02-03T20:10:03.229242,30_rev,bot,0.796,12.3
2026-02-03T20:10:03.229242,32,bot,0.798,8.1
2026-02-03T20:10:03.229242,33_rev,bot,0.719,11.2
2026-02-03T20:10:03.229242,34,bot,0.509,29.5
2026-02-03T20:10:03.229242,34_rev,bot,0.182,49.1
2026-02-03T20:10:03.229242,36,bot,0.277,43.4
2026-02-03T20:10:03.229242,36_rev,bot,0.602,23.9
2026-02-03T20:10:03.229242,37,bot,0.702,17.9
2026-02-03T20:10:03.229242,37_rev,bot,0.443,33.4
2026-02-03T20:10:03.229242,38,bot,0.531,28.2
2026-02-03T20:10:03.229242,38_rev,bot,0.691,18.5
2026-02-03T20:10:03.229242,39,bot,0.432,22.7
2026-02-03T20:10:03.229242,39_rev,bot,0.51,19.6
2026-02-03T20:10:03.229242,40,bot,0.273,43.6
2026-02-03T20:10:03.229242,40_rev,bot,0.459,32.5
2026-02-03T20:10:03.229242,41,bot,0.686,18.9
2026-02-03T20:10:03.229242,41_rev,bot,0.619,22.8
2026-02-03T20:10:03.229242,42,bot,0.011,59.3
2026-02-03T20:10:03.229242,42_rev,bot,0.533,28.0
2026-02-03T20:10:03.229242,44,bot,0.63,14.8
2026-02-03T20:10:03.229242,46,bot,0.696,12.1
2026-02-03T20:10:03.229242,47,bot,0.025,39.0
2026-02-03T20:10:03.229242,48,bot,0.706,17.6
2026-02-03T20:10:03.229242,48_rev,bot,0.768,13.9
2026-02-03T20:10:03.229242,49_rev,bot,0.069,37.2
2026-02-03T20:10:03.229242,50,bot,0.091,36.4
2026-02-03T20:10:03.229242,51,bot,0.393,24.3
2026-02-03T20:10:03.229242,52,bot,0.277,43.4
2026-02-03T20:10:03.229242,52_rev,bot,0.95,3.0
2026-02-03T20:10:03.229242,55,bot,0.623,15.1
2026-02-03T20:10:03.229242,56,bot,0.351,26.0
2026-02-03T20:10:03.229242,57,bot,0.403,23.9
2026-02-03T20:10:03.229242,58,bot,0.369,25.2
2026-02-03T20:10:03.229242,58_rev,bot,0.694,12.2
2026-02-03T20:10:03.229242,59_rev,bot,0.013,39.5
2026-02-03T20:10:03.229242,60,bot,0.58,16.8
2026-02-03T20:10:03.229242,3,user,0.572,18.6
2026-02-03T20:10:03.229242,45_rev,user,0.561,16.0
2026-02-03T20:10:03.229242,7,user,0.415,21.5
2026-02-03T20:10:03.229242,20,user,0.665,18.7
2026-02-03T20:10:03.229242,13,user,0.154,32.5
2026-02-03T20:10:03.229242,48_rev,user,0.517,27.7
2026-02-03T20:10:03.229242,19,user,0.084,54.1
2026-02-03T20:10:03.229242,60_rev,user,0.359,27.5
2026-02-03T20:10:03.229242,17,user,0.603,16.3
2026-02-03T20:10:03.229242,16_rev,user,0.37,34.9
2026-02-03T20:10:03.229242,14,user,0.358,39.8
2026-02-03T20:10:03.229242,4,user,0.388,36.4
2026-02-03T20:10:03.229242,11_rev,user,0.348,28.4
2026-02-03T20:10:03.229242,12,user,0.436,32.7
2026-02-03T20:10:03.229242,39,user,0.406,23.4
2026-02-03T20:10:13.234267,1,bot,0.145,34.2
2026-02-03T20:10:13.234267,1_rev,bot,0.07,37.2
2026-02-03T20:10:13.234267,2_rev,bot,0.051,38.0
2026-02-03T20:10:13.234267,3,bot,0.226,31.0
2026-02-03T20:10:13.234267,4,bot,0.402,35.9
2026-02-03T20:10:13.234267,4_rev,bot,0.243,45.4
2026-02-03T20:10:13.234267,5_rev,bot,0.251,30.0
2026-02-03T20:10:13.234267,6,bot,0.03,38.8
2026-02-03T20:10:13.234267,6_rev,bot,0.262,29.5
2026-02-03T20:10:13.234267,7_rev,bot,0.042,38.3
2026-02-03T20:10:13.234267,8,bot,0.657,20.6
2026-02-03T20:10:13.234267,8_rev,bot,0.645,21.3
2026-02-03T20:10:13.234267,9_rev,bot,0.504,19.8
2026-02-03T20:10:13.234267,11,bot,0.558,17.7
2026-02-03T20:10:13.234267,11_rev,bot,0.301,28.0
2026-02-03T20:10:13.234267,12,bot,0.694,18.4
2026-02-03T20:10:13.234267,12_rev,bot,0.002,59.9
2026-02-03T20:10:13.234267,13,bot,0.569,17.2
2026-02-03T20:10:13.234267,14,bot,0.789,12.7
2026-02-03T20:10:13.234267,14_rev,bot,0.444,33.4
2026-02-03T20:10:13.234267,15,bot,0.361,38.3
2026-02-03T20:10:13.234267,15_rev,bot,0.372,37.7
2026-02-03T20:10:13.234267,16,bot,0.429,34.3
2026-02-03T20:10:13.234267,16_rev,bot,0.142,51.5
2026-02-03T20:10:13.234267,18,bot,0.098,54.1
2026-02-03T20:10:13.234267,18_rev,bot,0.627,22.4
2026-02-03T20:10:13.234267,19,bot,0.217,47.0
2026-02-03T20:10:13.234267,19_rev,bot,0.557,26.6
2026-02-03T20:10:13.234267,20,bot,0.112,53.3
2026-02-03T20:10:13.234267,20_rev,bot,0.95,3.0
2026-02-03T20:10:13.234267,21,bot,0.326,27.0
2026-02-03T20:10:13.234267,21_rev,bot,0.686,12.6
2026-02-03T20:10:13.234267,22,bot,0.319,27.2
2026-02-03T20:10:13.234267,24,bot,0.002,39.9
2026-02-03T20:10:13.234267,24_rev,bot,0.694,12.2
2026-02-03T20:10:13.234267,25_rev,bot,0.314,27.4
2026-02-03T20:10:13.234267,26,bot,0.501,30.0
2026-02-03T20:10:13.234267,26_rev,bot,0.254,44.7
2026-02-03T20:10:13.234267,27,bot,0.299,28.1
2026-02-03T20:10:13.234267,27_rev,bot,0.601,16.0
2026-02-03T20:10:13.234267,28_rev,bot,0.209,31.7
2026-02-03T20:10:13.234267,29_rev,bot,0.462,21.5
2026-02-03T20:10:13.234267,30,bot,0.399,36.1
2026-02-03T20:10:13.234267,30_rev,bot,0.708,17.5
2026-02-03T20:10:13.234267,31,bot,0.324,27.0
2026-02-03T20:10:13.234267,32_rev,bot,0.527,18.9
2026-02-03T20:10:13.234267,33,bot,0.709,11.6
2026-02-03T20:10:13.234267,33_rev,bot,0.028,38.9
2026-02-03T20:10:13.234267,34,bot,0.494,30.4
2026-02-03T20:10:13.234267,34_rev,bot,0.157,50.6
2026-02-03T20:10:13.234267,36,bot,0.217,47.0
2026-02-03T20:10:13.234267,36_rev,bot,0.306,41.6
2026-02-03T20:10:13.234267,37,bot,0.518,28.9
2026-02-03T20:10:13.234267,37_rev,bot,0.341,39.5
2026-02-03T20:10:13.234267,38,bot,0.378,37.3
2026-02-03T20:10:13.234267,38_rev,bot,0.751,14.9
2026-02-03T20:10:13.234267,40,bot,0.647,21.2
2026-02-03T20:10:13.234267,40_rev,bot,0.296,42.2
2026-02-03T20:10:13.234267,41,bot,0.163,50.2
2026-02-03T20:10:13.234267,41_rev,bot,0.542,27.5
2026-02-03T20:10:13.234267,42,bot,0.203,47.8
2026-02-03T20:10:13.234267,42_rev,bot,0.138,51.7
2026-02-03T20:10:13.234267,44,bot,0.517,19.3
2026-02-03T20:10:13.234267,44_rev,bot,0.061,37.6
2026-02-03T20:10:13.234267,46,bot,0.555,17.8
2026-02-03T20:10:13.234267,46_rev,bot,0.674,13.1
2026-02-03T20:10:13.234267,48,bot,0.375,37.5
2026-02-03T20:10:13.234267,48_rev,bot,0.295,42.3
2026-02-03T20:10:13.234267,49_rev,bot,0.116,35.3
2026-02-03T20:10:13.234267,50_rev,bot,0.696,12.1
2026-02-03T20:10:13.234267,51,bot,0.529,18.8
2026-02-03T20:10:13.234267,52,bot,0.055,56.7
2026-02-03T20:10:13.234267,52_rev,bot,0.536,27.8
2026-02-03T20:10:13.234267,53_rev,bot,0.292,28.3
2026-02-03T20:10:13.234267,54_rev,bot,0.223,31.1
2026-02-03T20:10:13.234267,55,bot,0.469,21.2
2026-02-03T20:10:13.234267,56,bot,0.63,14.8
2026-02-03T20:10:13.234267,57,bot,0.365,25.4
2026-02-03T20:10:13.234267,58,bot,0.536,18.6
2026-02-03T20:10:13.234267,58_rev,bot,0.372,25.1
2026-02-03T20:10:13.234267,59,bot,0.363,25.5
2026-02-03T20:10:13.234267,60_rev,bot,0.253,29.9
2026-02-03T20:10:13.234267,31,user,0.193,33.4
2026-02-03T20:10:13.234267,31,user,0.047,39.4
2026-02-03T20:10:13.234267,58,user,0.403,21.6
2026-02-03T20:10:13.234267,51_rev,user,0.298,28.9
2026-02-03T20:10:13.234267,29,user,0.032,40.0
2026-02-03T20:10:13.234267,38_rev,user,0.634,22.8
2026-02-03T20:10:13.234267,30_rev,user,0.237,43.7
2026-02-03T20:10:13.234267,55_rev,user,0.078,35.1
2026-02-03T20:10:13.234267,2_rev,user,0.582,15.5
2026-02-03T20:10:13.234267,33_rev,user,0.42,22.3
2026-02-03T20:10:13.234267,13,user,0.276,31.1
2026-02-03T20:10:13.234267,11,user,0.608,16.9
2026-02-03T20:10:13.234267,53,user,0.286,29.0
2026-02-03T20:10:13.234267,10,user,0.19,31.6
2026-02-03T20:10:13.234267,40,user,0.507,29.9
2026-02-03T20:10:23.237711,1_rev,bot,0.612,15.5
2026-02-03T20:10:23.237711,2,bot,0.677,12.9
2026-02-03T20:10:23.237711,2_rev,bot,0.798,8.1
2026-02-03T20:10:23.237711,3_rev,bot,0.166,33.4
2026-02-03T20:10:23.237711,4,bot,0.389,36.6
2026-02-03T20:10:23.237711,4_rev,bot,0.153,50.8
